"icd9cm","icd10cm","flags","approximate","no_map","combination","scenario","choice_list"
"9223","DT13BYZ","10000",1,0,0,0,0
"9223","DT1297Z","10000",1,0,0,0,0
"9223","DD139CZ","10000",1,0,0,0,0
"9223","DD1399Z","10000",1,0,0,0,0
"9223","DB119CZ","10000",1,0,0,0,0
"9223","DD17BCZ","10000",1,0,0,0,0
"9223","D01798Z","10000",1,0,0,0,0
"9223","DV11B9Z","10000",1,0,0,0,0
"9223","DF10B8Z","10000",1,0,0,0,0
"9223","D7109YZ","10000",1,0,0,0,0
"9223","DV10BYZ","10000",1,0,0,0,0
"9223","D016BYZ","10000",1,0,0,0,0
"9223","D8109BZ","10000",1,0,0,0,0
"9223","DB1098Z","10000",1,0,0,0,0
"9223","DB12B9Z","10000",1,0,0,0,0
"9223","D715B9Z","10000",1,0,0,0,0
"9223","DD15B8Z","10000",1,0,0,0,0
"9223","D9199BZ","10000",1,0,0,0,0
"9223","D91FB7Z","10000",1,0,0,0,0
"9223","D810BYZ","10000",1,0,0,0,0
"9223","D7169BZ","10000",1,0,0,0,0
"9223","D914BBZ","10000",1,0,0,0,0
"9223","D0109BZ","10000",1,0,0,0,0
"9223","DG159BZ","10000",1,0,0,0,0
"9223","DM109BZ","10000",1,0,0,0,0
"9223","DT13B9Z","10000",1,0,0,0,0
"9223","DD14BYZ","10000",1,0,0,0,0
"9223","DW139BZ","10000",1,0,0,0,0
"9223","DT129CZ","10000",1,0,0,0,0
"9223","DW119BZ","10000",1,0,0,0,0
"9223","DD119CZ","10000",1,0,0,0,0
"9223","DV10B9Z","10000",1,0,0,0,0
"9223","D914BYZ","10000",1,0,0,0,0
"9223","D91398Z","10000",1,0,0,0,0
"9223","DB119YZ","10000",1,0,0,0,0
"9223","DU1097Z","10000",1,0,0,0,0
"9223","DB189CZ","10000",1,0,0,0,0
"9223","DU1199Z","10000",1,0,0,0,0
"9223","DB16B9Z","10000",1,0,0,0,0
"9223","D716B7Z","10000",1,0,0,0,0
"9223","DB1198Z","10000",1,0,0,0,0
"9223","DT10BBZ","10000",1,0,0,0,0
"9223","DT1398Z","10000",1,0,0,0,0
"9223","DD13B8Z","10000",1,0,0,0,0
"9223","DV11BCZ","10000",1,0,0,0,0
"9223","DG149CZ","10000",1,0,0,0,0
"9223","DU10B7Z","10000",1,0,0,0,0
"9223","DD1299Z","10000",1,0,0,0,0
"9223","DG1598Z","10000",1,0,0,0,0
"9223","DF12B8Z","10000",1,0,0,0,0
"9223","DW11BYZ","10000",1,0,0,0,0
"9223","DM1098Z","10000",1,0,0,0,0
"9223","DB18B7Z","10000",1,0,0,0,0
"9223","D91698Z","10000",1,0,0,0,0
"9223","DB10BYZ","10000",1,0,0,0,0
"9223","DF129YZ","10000",1,0,0,0,0
"9223","DT10B9Z","10000",1,0,0,0,0
"9223","DT1299Z","10000",1,0,0,0,0
"9223","D917B8Z","10000",1,0,0,0,0
"9223","DV11B7Z","10000",1,0,0,0,0
"9223","DD139BZ","10000",1,0,0,0,0
"9223","DT1197Z","10000",1,0,0,0,0
"9223","DB1799Z","10000",1,0,0,0,0
"9223","D011BBZ","10000",1,0,0,0,0
"9223","DU1099Z","10000",1,0,0,0,0
"9223","DW12B8Z","10000",1,0,0,0,0
"9223","DB10BCZ","10000",1,0,0,0,0
"9223","DB169BZ","10000",1,0,0,0,0
"9223","DV109CZ","10000",1,0,0,0,0
"9223","DM11B8Z","10000",1,0,0,0,0
"9223","DT13BBZ","10000",1,0,0,0,0
"9223","D01097Z","10000",1,0,0,0,0
"9223","DU11B8Z","10000",1,0,0,0,0
"9223","D91898Z","10000",1,0,0,0,0
"9223","DD12BBZ","10000",1,0,0,0,0
"9223","DW16BCZ","10000",1,0,0,0,0
"9223","DG10BBZ","10000",1,0,0,0,0
"9223","DF10B9Z","10000",1,0,0,0,0
"9223","DW16B9Z","10000",1,0,0,0,0
"9223","D91D9CZ","10000",1,0,0,0,0
"9223","D810BBZ","10000",1,0,0,0,0
"9223","DW1697Z","10000",1,0,0,0,0
"9223","DW1198Z","10000",1,0,0,0,0
"9223","DG1497Z","10000",1,0,0,0,0
"9223","DD1199Z","10000",1,0,0,0,0
"9223","DB17B8Z","10000",1,0,0,0,0
"9223","DG12B7Z","10000",1,0,0,0,0
"9223","DB17B7Z","10000",1,0,0,0,0
"9223","DW13B8Z","10000",1,0,0,0,0
"9223","D71798Z","10000",1,0,0,0,0
"9223","DD1798Z","10000",1,0,0,0,0
"9223","D91DBYZ","10000",1,0,0,0,0
"9223","D91D9YZ","10000",1,0,0,0,0
"9223","DW12BYZ","10000",1,0,0,0,0
"9223","DT11B9Z","10000",1,0,0,0,0
"9223","DB1298Z","10000",1,0,0,0,0
"9223","DD10B9Z","10000",1,0,0,0,0
"9223","D91B98Z","10000",1,0,0,0,0
"9223","DD15B7Z","10000",1,0,0,0,0
"9223","D91498Z","10000",1,0,0,0,0
"9223","DD119YZ","10000",1,0,0,0,0
"9223","D81099Z","10000",1,0,0,0,0
"9223","D715BYZ","10000",1,0,0,0,0
"9223","D71697Z","10000",1,0,0,0,0
"9223","DF10BCZ","10000",1,0,0,0,0
"9223","D01699Z","10000",1,0,0,0,0
"9223","D917B9Z","10000",1,0,0,0,0
"9223","D91799Z","10000",1,0,0,0,0
"9223","D010BBZ","10000",1,0,0,0,0
"9223","D91D99Z","10000",1,0,0,0,0
"9223","DD15BBZ","10000",1,0,0,0,0
"9223","D71897Z","10000",1,0,0,0,0
"9223","DW13BYZ","10000",1,0,0,0,0
"9223","DG12BBZ","10000",1,0,0,0,0
"9223","D913BBZ","10000",1,0,0,0,0
"9223","DU109BZ","10000",1,0,0,0,0
"9223","DF10BBZ","10000",1,0,0,0,0
"9223","DV109BZ","10000",1,0,0,0,0
"9223","DT11BBZ","10000",1,0,0,0,0
"9223","DG14B9Z","10000",1,0,0,0,0
"9223","DB18B8Z","10000",1,0,0,0,0
"9223","DB18BBZ","10000",1,0,0,0,0
"9223","DB17BYZ","10000",1,0,0,0,0
"9223","D91BBCZ","10000",1,0,0,0,0
"9223","D910B9Z","10000",1,0,0,0,0
"9223","DW16BYZ","10000",1,0,0,0,0
"9223","D9119YZ","10000",1,0,0,0,0
"9223","DD11B8Z","10000",1,0,0,0,0
"9223","DF1098Z","10000",1,0,0,0,0
"9223","DW129CZ","10000",1,0,0,0,0
"9223","DW12BBZ","10000",1,0,0,0,0
"9223","DF12BCZ","10000",1,0,0,0,0
"9223","DT1397Z","10000",1,0,0,0,0
"9223","D016B9Z","10000",1,0,0,0,0
"9223","DT11BCZ","10000",1,0,0,0,0
"9223","D910B8Z","10000",1,0,0,0,0
"9223","DG1099Z","10000",1,0,0,0,0
"9223","DG1597Z","10000",1,0,0,0,0
"9223","DB11BBZ","10000",1,0,0,0,0
"9223","D91198Z","10000",1,0,0,0,0
"9223","DF13B8Z","10000",1,0,0,0,0
"9223","DB189YZ","10000",1,0,0,0,0
"9223","D91798Z","10000",1,0,0,0,0
"9223","D715B8Z","10000",1,0,0,0,0
"9223","DV10BCZ","10000",1,0,0,0,0
"9223","D017B8Z","10000",1,0,0,0,0
"9223","DT139BZ","10000",1,0,0,0,0
"9223","D91999Z","10000",1,0,0,0,0
"9223","DB1898Z","10000",1,0,0,0,0
"9223","DT1198Z","10000",1,0,0,0,0
"9223","D71898Z","10000",1,0,0,0,0
"9223","DD1499Z","10000",1,0,0,0,0
"9223","DD1198Z","10000",1,0,0,0,0
"9223","DG15BCZ","10000",1,0,0,0,0
"9223","DM11BYZ","10000",1,0,0,0,0
"9223","D810B8Z","10000",1,0,0,0,0
"9223","DF1298Z","10000",1,0,0,0,0
"9223","DB15B8Z","10000",1,0,0,0,0
"9223","D7119BZ","10000",1,0,0,0,0
"9223","D91B97Z","10000",1,0,0,0,0
"9223","D91FB8Z","10000",1,0,0,0,0
"9223","D914B9Z","10000",1,0,0,0,0
"9223","DT119YZ","10000",1,0,0,0,0
"9223","D01799Z","10000",1,0,0,0,0
"9223","DD1298Z","10000",1,0,0,0,0
"9223","D7139YZ","10000",1,0,0,0,0
"9223","DD15BCZ","10000",1,0,0,0,0
"9223","D91BB9Z","10000",1,0,0,0,0
"9223","DD179CZ","10000",1,0,0,0,0
"9223","D71497Z","10000",1,0,0,0,0
"9223","D0179CZ","10000",1,0,0,0,0
"9223","DB18BYZ","10000",1,0,0,0,0
"9223","D712BYZ","10000",1,0,0,0,0
"9223","D71799Z","10000",1,0,0,0,0
"9223","D7179CZ","10000",1,0,0,0,0
"9223","DW13B7Z","10000",1,0,0,0,0
"9223","D71297Z","10000",1,0,0,0,0
"9223","DF13BBZ","10000",1,0,0,0,0
"9223","D919BYZ","10000",1,0,0,0,0
"9223","DD17BBZ","10000",1,0,0,0,0
"9223","DU119BZ","10000",1,0,0,0,0
"9223","DB12B8Z","10000",1,0,0,0,0
"9223","DT119BZ","10000",1,0,0,0,0
"9223","DD14BBZ","10000",1,0,0,0,0
"9223","DT11B7Z","10000",1,0,0,0,0
"9223","DG10B8Z","10000",1,0,0,0,0
"9223","DM10B9Z","10000",1,0,0,0,0
"9223","D0119YZ","10000",1,0,0,0,0
"9223","DD13BYZ","10000",1,0,0,0,0
"9223","D010B8Z","10000",1,0,0,0,0
"9223","DT10B8Z","10000",1,0,0,0,0
"9223","DG119YZ","10000",1,0,0,0,0
"9223","DT119CZ","10000",1,0,0,0,0
"9223","D9159CZ","10000",1,0,0,0,0
"9223","D9179BZ","10000",1,0,0,0,0
"9223","D81098Z","10000",1,0,0,0,0
"9223","DD129CZ","10000",1,0,0,0,0
"9223","DT1099Z","10000",1,0,0,0,0
"9223","D913BCZ","10000",1,0,0,0,0
"9223","DF1299Z","10000",1,0,0,0,0
"9223","DW1397Z","10000",1,0,0,0,0
"9223","DT13B7Z","10000",1,0,0,0,0
"9223","DB1699Z","10000",1,0,0,0,0
"9223","DF1297Z","10000",1,0,0,0,0
"9223","DW1398Z","10000",1,0,0,0,0
"9223","D914B7Z","10000",1,0,0,0,0
"9223","D714BYZ","10000",1,0,0,0,0
"9223","D9159YZ","10000",1,0,0,0,0
"9223","DD10B7Z","10000",1,0,0,0,0
"9223","DM11BBZ","10000",1,0,0,0,0
"9223","DW11B7Z","10000",1,0,0,0,0
"9223","D7139CZ","10000",1,0,0,0,0
"9223","DB1897Z","10000",1,0,0,0,0
"9223","DT11BYZ","10000",1,0,0,0,0
"9223","DT1098Z","10000",1,0,0,0,0
"9223","D0109YZ","10000",1,0,0,0,0
"9223","D9119BZ","10000",1,0,0,0,0
"9223","DT13B8Z","10000",1,0,0,0,0
"9223","D91897Z","10000",1,0,0,0,0
"9223","DW1699Z","10000",1,0,0,0,0
"9223","DB16BCZ","10000",1,0,0,0,0
"9223","D716BBZ","10000",1,0,0,0,0
"9223","DD17BYZ","10000",1,0,0,0,0
"9223","D915B7Z","10000",1,0,0,0,0
"9223","DB1197Z","10000",1,0,0,0,0
"9223","D7179BZ","10000",1,0,0,0,0
"9223","DB1698Z","10000",1,0,0,0,0
"9223","DG119BZ","10000",1,0,0,0,0
"9223","DB11B8Z","10000",1,0,0,0,0
"9223","D011B7Z","10000",1,0,0,0,0
"9223","DU12B8Z","10000",1,0,0,0,0
"9223","DB15B9Z","10000",1,0,0,0,0
"9223","D01797Z","10000",1,0,0,0,0
"9223","DW119YZ","10000",1,0,0,0,0
"9223","DB12BCZ","10000",1,0,0,0,0
"9223","D9139YZ","10000",1,0,0,0,0
"9223","DD129YZ","10000",1,0,0,0,0
"9223","D718B8Z","10000",1,0,0,0,0
"9223","D91397Z","10000",1,0,0,0,0
"9223","D917B7Z","10000",1,0,0,0,0
"9223","DD13B9Z","10000",1,0,0,0,0
"9223","DT109YZ","10000",1,0,0,0,0
"9223","DW129BZ","10000",1,0,0,0,0
"9223","D017BCZ","10000",1,0,0,0,0
"9223","DD1497Z","10000",1,0,0,0,0
"9223","DV10BBZ","10000",1,0,0,0,0
"9223","DB159BZ","10000",1,0,0,0,0
"9223","D0169BZ","10000",1,0,0,0,0
"9223","DD10BYZ","10000",1,0,0,0,0
"9223","DU12BYZ","10000",1,0,0,0,0
"9223","DU11BCZ","10000",1,0,0,0,0
"9223","D91D98Z","10000",1,0,0,0,0
"9223","D712B8Z","10000",1,0,0,0,0
"9223","D0169YZ","10000",1,0,0,0,0
"9223","D7189BZ","10000",1,0,0,0,0
"9223","DG15BBZ","10000",1,0,0,0,0
"9223","D717B8Z","10000",1,0,0,0,0
"9223","DU109YZ","10000",1,0,0,0,0
"9223","DF11B7Z","10000",1,0,0,0,0
"9223","D7119CZ","10000",1,0,0,0,0
"9223","DB16BBZ","10000",1,0,0,0,0
"9223","DU129YZ","10000",1,0,0,0,0
"9223","DG159YZ","10000",1,0,0,0,0
"9223","DB1199Z","10000",1,0,0,0,0
"9223","DF13B7Z","10000",1,0,0,0,0
"9223","DF11BBZ","10000",1,0,0,0,0
"9223","D713BYZ","10000",1,0,0,0,0
"9223","DT13BCZ","10000",1,0,0,0,0
"9223","D91DB7Z","10000",1,0,0,0,0
"9223","D91599Z","10000",1,0,0,0,0
"9223","DG1297Z","10000",1,0,0,0,0
"9223","DD139YZ","10000",1,0,0,0,0
"9223","D919BBZ","10000",1,0,0,0,0
"9223","D0119CZ","10000",1,0,0,0,0
"9223","DU1298Z","10000",1,0,0,0,0
"9223","D01697Z","10000",1,0,0,0,0
"9223","D81097Z","10000",1,0,0,0,0
"9223","D91DBBZ","10000",1,0,0,0,0
"9223","DD12B9Z","10000",1,0,0,0,0
"9223","DB1099Z","10000",1,0,0,0,0
"9223","DG11B9Z","10000",1,0,0,0,0
"9223","D91FBBZ","10000",1,0,0,0,0
"9223","DB16BYZ","10000",1,0,0,0,0
"9223","DF1097Z","10000",1,0,0,0,0
"9223","D711BBZ","10000",1,0,0,0,0
"9223","D910BBZ","10000",1,0,0,0,0
"9223","DW12B9Z","10000",1,0,0,0,0
"9223","DD10B8Z","10000",1,0,0,0,0
"9223","D916BBZ","10000",1,0,0,0,0
"9223","DG10B9Z","10000",1,0,0,0,0
"9223","D911BCZ","10000",1,0,0,0,0
"9223","D01198Z","10000",1,0,0,0,0
"9223","DF12B7Z","10000",1,0,0,0,0
"9223","D91197Z","10000",1,0,0,0,0
"9223","DD179YZ","10000",1,0,0,0,0
"9223","DW12B7Z","10000",1,0,0,0,0
"9223","DD15BYZ","10000",1,0,0,0,0
"9223","DU11BBZ","10000",1,0,0,0,0
"9223","D716BCZ","10000",1,0,0,0,0
"9223","DU1299Z","10000",1,0,0,0,0
"9223","DT129BZ","10000",1,0,0,0,0
"9223","DD14B8Z","10000",1,0,0,0,0
"9223","D713B8Z","10000",1,0,0,0,0
"9223","DD10BCZ","10000",1,0,0,0,0
"9223","DD1498Z","10000",1,0,0,0,0
"9223","D713B9Z","10000",1,0,0,0,0
"9223","DD13B7Z","10000",1,0,0,0,0
"9223","D8109YZ","10000",1,0,0,0,0
"9223","D913B9Z","10000",1,0,0,0,0
"9223","D915BCZ","10000",1,0,0,0,0
"9223","D914BCZ","10000",1,0,0,0,0
"9223","DF1399Z","10000",1,0,0,0,0
"9223","D911B8Z","10000",1,0,0,0,0
"9223","DD119BZ","10000",1,0,0,0,0
"9223","DB109YZ","10000",1,0,0,0,0
"9223","DB10B7Z","10000",1,0,0,0,0
"9223","D7159CZ","10000",1,0,0,0,0
"9223","DG149YZ","10000",1,0,0,0,0
"9223","DG109CZ","10000",1,0,0,0,0
"9223","DD17B9Z","10000",1,0,0,0,0
"9223","DW13BBZ","10000",1,0,0,0,0
"9223","DU119CZ","10000",1,0,0,0,0
"9223","DB179CZ","10000",1,0,0,0,0
"9223","DB179BZ","10000",1,0,0,0,0
"9223","DB1798Z","10000",1,0,0,0,0
"9223","DB1797Z","10000",1,0,0,0,0
"9223","D711BYZ","10000",1,0,0,0,0
"9223","D710B7Z","10000",1,0,0,0,0
"9223","DM11B9Z","10000",1,0,0,0,0
"9223","DB169YZ","10000",1,0,0,0,0
"9223","DB1697Z","10000",1,0,0,0,0
"9223","DB109CZ","10000",1,0,0,0,0
"9223","DB15BYZ","10000",1,0,0,0,0
"9223","D01098Z","10000",1,0,0,0,0
"9223","D9179YZ","10000",1,0,0,0,0
"9223","DB11B7Z","10000",1,0,0,0,0
"9223","DG129YZ","10000",1,0,0,0,0
"9223","DB159CZ","10000",1,0,0,0,0
"9223","DU1198Z","10000",1,0,0,0,0
"9223","DD10BBZ","10000",1,0,0,0,0
"9223","DV10B7Z","10000",1,0,0,0,0
"9223","D919B7Z","10000",1,0,0,0,0
"9223","D91797Z","10000",1,0,0,0,0
"9223","DB11BCZ","10000",1,0,0,0,0
"9223","D915BYZ","10000",1,0,0,0,0
"9223","DV1099Z","10000",1,0,0,0,0
"9223","D91399Z","10000",1,0,0,0,0
"9223","DD1197Z","10000",1,0,0,0,0
"9223","DT1097Z","10000",1,0,0,0,0
"9223","DF12B9Z","10000",1,0,0,0,0
"9223","DU12B7Z","10000",1,0,0,0,0
"9223","D919B9Z","10000",1,0,0,0,0
"9223","D91099Z","10000",1,0,0,0,0
"9223","DB119BZ","10000",1,0,0,0,0
"9223","D91899Z","10000",1,0,0,0,0
"9223","D9169CZ","10000",1,0,0,0,0
"9223","DD159BZ","10000",1,0,0,0,0
"9223","D91DB8Z","10000",1,0,0,0,0
"9223","DB10BBZ","10000",1,0,0,0,0
"9223","D7129BZ","10000",1,0,0,0,0
"9223","DD11B7Z","10000",1,0,0,0,0
"9223","DW169BZ","10000",1,0,0,0,0
"9223","DG14B7Z","10000",1,0,0,0,0
"9223","DM10BYZ","10000",1,0,0,0,0
"9223","DD13BBZ","10000",1,0,0,0,0
"9223","D91F9YZ","10000",1,0,0,0,0
"9223","D716B8Z","10000",1,0,0,0,0
"9223","D714B7Z","10000",1,0,0,0,0
"9223","D716BYZ","10000",1,0,0,0,0
"9223","D714B8Z","10000",1,0,0,0,0
"9223","D91DBCZ","10000",1,0,0,0,0
"9223","DB129CZ","10000",1,0,0,0,0
"9223","DV119CZ","10000",1,0,0,0,0
"9223","D9199YZ","10000",1,0,0,0,0
"9223","D71499Z","10000",1,0,0,0,0
"9223","D91BB8Z","10000",1,0,0,0,0
"9223","DT139CZ","10000",1,0,0,0,0
"9223","D915B8Z","10000",1,0,0,0,0
"9223","D016B8Z","10000",1,0,0,0,0
"9223","DG14BCZ","10000",1,0,0,0,0
"9223","D9189BZ","10000",1,0,0,0,0
"9223","DD109YZ","10000",1,0,0,0,0
"9223","D919BCZ","10000",1,0,0,0,0
"9223","D91597Z","10000",1,0,0,0,0
"9223","DG1097Z","10000",1,0,0,0,0
"9223","DV1198Z","10000",1,0,0,0,0
"9223","DM119BZ","10000",1,0,0,0,0
"9223","D9109CZ","10000",1,0,0,0,0
"9223","D71199Z","10000",1,0,0,0,0
"9223","DF139CZ","10000",1,0,0,0,0
"9223","D911B9Z","10000",1,0,0,0,0
"9223","D91997Z","10000",1,0,0,0,0
"9223","D918B7Z","10000",1,0,0,0,0
"9223","D9189YZ","10000",1,0,0,0,0
"9223","D91D9BZ","10000",1,0,0,0,0
"9223","DM1099Z","10000",1,0,0,0,0
"9223","DT11B8Z","10000",1,0,0,0,0
"9223","DW129YZ","10000",1,0,0,0,0
"9223","D9179CZ","10000",1,0,0,0,0
"9223","D916BYZ","10000",1,0,0,0,0
"9223","D010B7Z","10000",1,0,0,0,0
"9223","D9169YZ","10000",1,0,0,0,0
"9223","D9169BZ","10000",1,0,0,0,0
"9223","D71197Z","10000",1,0,0,0,0
"9223","D9199CZ","10000",1,0,0,0,0
"9223","D9109BZ","10000",1,0,0,0,0
"9223","D911BBZ","10000",1,0,0,0,0
"9223","D0169CZ","10000",1,0,0,0,0
"9223","D910B7Z","10000",1,0,0,0,0
"9223","D915B9Z","10000",1,0,0,0,0
"9223","DG149BZ","10000",1,0,0,0,0
"9223","DF12BBZ","10000",1,0,0,0,0
"9223","DW11BCZ","10000",1,0,0,0,0
"9223","D9149YZ","10000",1,0,0,0,0
"9223","DD17B7Z","10000",1,0,0,0,0
"9223","DM109CZ","10000",1,0,0,0,0
"9223","D915BBZ","10000",1,0,0,0,0
"9223","D91497Z","10000",1,0,0,0,0
"9223","D7109BZ","10000",1,0,0,0,0
"9223","D913BYZ","10000",1,0,0,0,0
"9223","DG109YZ","10000",1,0,0,0,0
"9223","DG109BZ","10000",1,0,0,0,0
"9223","DD149BZ","10000",1,0,0,0,0
"9223","DB15BCZ","10000",1,0,0,0,0
"9223","DF119YZ","10000",1,0,0,0,0
"9223","D010B9Z","10000",1,0,0,0,0
"9223","DB179YZ","10000",1,0,0,0,0
"9223","D71398Z","10000",1,0,0,0,0
"9223","DW139CZ","10000",1,0,0,0,0
"9223","D71597Z","10000",1,0,0,0,0
"9223","DT10BYZ","10000",1,0,0,0,0
"9223","D91199Z","10000",1,0,0,0,0
"9223","DV11BYZ","10000",1,0,0,0,0
"9223","D71298Z","10000",1,0,0,0,0
"9223","D918B9Z","10000",1,0,0,0,0
"9223","DD159YZ","10000",1,0,0,0,0
"9223","D910BYZ","10000",1,0,0,0,0
"9223","D7159BZ","10000",1,0,0,0,0
"9223","DG12BCZ","10000",1,0,0,0,0
"9223","DT139YZ","10000",1,0,0,0,0
"9223","DF13BCZ","10000",1,0,0,0,0
"9223","DD109BZ","10000",1,0,0,0,0
"9223","DV119BZ","10000",1,0,0,0,0
"9223","D9109YZ","10000",1,0,0,0,0
"9223","DD1398Z","10000",1,0,0,0,0
"9223","DW169CZ","10000",1,0,0,0,0
"9223","D810BCZ","10000",1,0,0,0,0
"9223","DT12B9Z","10000",1,0,0,0,0
"9223","DF1398Z","10000",1,0,0,0,0
"9223","D810B7Z","10000",1,0,0,0,0
"9223","D911B7Z","10000",1,0,0,0,0
"9223","D918BCZ","10000",1,0,0,0,0
"9223","D7189YZ","10000",1,0,0,0,0
"9223","D7189CZ","10000",1,0,0,0,0
"9223","DV1097Z","10000",1,0,0,0,0
"9223","D717BBZ","10000",1,0,0,0,0
"9223","D712B9Z","10000",1,0,0,0,0
"9223","D717B7Z","10000",1,0,0,0,0
"9223","D718B9Z","10000",1,0,0,0,0
"9223","DW11BBZ","10000",1,0,0,0,0
"9223","D911BYZ","10000",1,0,0,0,0
"9223","DM119CZ","10000",1,0,0,0,0
"9223","DU109CZ","10000",1,0,0,0,0
"9223","D710B9Z","10000",1,0,0,0,0
"9223","D716B9Z","10000",1,0,0,0,0
"9223","DD14B9Z","10000",1,0,0,0,0
"9223","D71698Z","10000",1,0,0,0,0
"9223","DW16B8Z","10000",1,0,0,0,0
"9223","DG129BZ","10000",1,0,0,0,0
"9223","DF10BYZ","10000",1,0,0,0,0
"9223","D715B7Z","10000",1,0,0,0,0
"9223","D7159YZ","10000",1,0,0,0,0
"9223","DD14B7Z","10000",1,0,0,0,0
"9223","DB12B7Z","10000",1,0,0,0,0
"9223","D714BBZ","10000",1,0,0,0,0
"9223","D7149BZ","10000",1,0,0,0,0
"9223","DG14BBZ","10000",1,0,0,0,0
"9223","D91097Z","10000",1,0,0,0,0
"9223","D91DB9Z","10000",1,0,0,0,0
"9223","D713BBZ","10000",1,0,0,0,0
"9223","DW11B8Z","10000",1,0,0,0,0
"9223","D713B7Z","10000",1,0,0,0,0
"9223","DB10B8Z","10000",1,0,0,0,0
"9223","D7139BZ","10000",1,0,0,0,0
"9223","DB18B9Z","10000",1,0,0,0,0
"9223","DU12BBZ","10000",1,0,0,0,0
"9223","DD149YZ","10000",1,0,0,0,0
"9223","D710B8Z","10000",1,0,0,0,0
"9223","DD149CZ","10000",1,0,0,0,0
"9223","D7129CZ","10000",1,0,0,0,0
"9223","DT10B7Z","10000",1,0,0,0,0
"9223","D715BBZ","10000",1,0,0,0,0
"9223","D711B8Z","10000",1,0,0,0,0
"9223","D717B9Z","10000",1,0,0,0,0
"9223","D711B7Z","10000",1,0,0,0,0
"9223","DF11BCZ","10000",1,0,0,0,0
"9223","DF139YZ","10000",1,0,0,0,0
"9223","D718BBZ","10000",1,0,0,0,0
"9223","D7109CZ","10000",1,0,0,0,0
"9223","DF119BZ","10000",1,0,0,0,0
"9223","DB18BCZ","10000",1,0,0,0,0
"9223","D71699Z","10000",1,0,0,0,0
"9223","D71097Z","10000",1,0,0,0,0
"9223","D01199Z","10000",1,0,0,0,0
"9223","DU11B7Z","10000",1,0,0,0,0
"9223","D016B7Z","10000",1,0,0,0,0
"9223","D0179YZ","10000",1,0,0,0,0
"9223","DW1399Z","10000",1,0,0,0,0
"9223","DT1199Z","10000",1,0,0,0,0
"9223","D01698Z","10000",1,0,0,0,0
"9223","DD1599Z","10000",1,0,0,0,0
"9223","DG15B8Z","10000",1,0,0,0,0
"9223","DF109CZ","10000",1,0,0,0,0
"9223","D011B9Z","10000",1,0,0,0,0
"9223","D010BYZ","10000",1,0,0,0,0
"9223","D71599Z","10000",1,0,0,0,0
"9223","D917BCZ","10000",1,0,0,0,0
"9223","DG1298Z","10000",1,0,0,0,0
"9223","D717BYZ","10000",1,0,0,0,0
"9223","DB1299Z","10000",1,0,0,0,0
"9223","D01099Z","10000",1,0,0,0,0
"9223","DU1197Z","10000",1,0,0,0,0
"9223","D91998Z","10000",1,0,0,0,0
"9223","DF1197Z","10000",1,0,0,0,0
"9223","DG10BCZ","10000",1,0,0,0,0
"9223","D718BYZ","10000",1,0,0,0,0
"9223","D8109CZ","10000",1,0,0,0,0
"9223","DB10B9Z","10000",1,0,0,0,0
"9223","D017B9Z","10000",1,0,0,0,0
"9223","DG1198Z","10000",1,0,0,0,0
"9223","D718B7Z","10000",1,0,0,0,0
"9223","DV109YZ","10000",1,0,0,0,0
"9223","D7119YZ","10000",1,0,0,0,0
"9223","D017BBZ","10000",1,0,0,0,0
"9223","D919B8Z","10000",1,0,0,0,0
"9223","D717BCZ","10000",1,0,0,0,0
"9223","DD12BCZ","10000",1,0,0,0,0
"9223","DD1397Z","10000",1,0,0,0,0
"9223","D913B7Z","10000",1,0,0,0,0
"9223","D712BBZ","10000",1,0,0,0,0
"9223","D016BCZ","10000",1,0,0,0,0
"9223","DG10BYZ","10000",1,0,0,0,0
"9223","DD129BZ","10000",1,0,0,0,0
"9223","DD12BYZ","10000",1,0,0,0,0
"9223","D7169CZ","10000",1,0,0,0,0
"9223","D9159BZ","10000",1,0,0,0,0
"9223","D710BYZ","10000",1,0,0,0,0
"9223","D91FBYZ","10000",1,0,0,0,0
"9223","DD11BYZ","10000",1,0,0,0,0
"9223","D91FBCZ","10000",1,0,0,0,0
"9223","D91B99Z","10000",1,0,0,0,0
"9223","D91F98Z","10000",1,0,0,0,0
"9223","DB1597Z","10000",1,0,0,0,0
"9223","DM1198Z","10000",1,0,0,0,0
"9223","DV10B8Z","10000",1,0,0,0,0
"9223","DW1698Z","10000",1,0,0,0,0
"9223","DT12BYZ","10000",1,0,0,0,0
"9223","D017B7Z","10000",1,0,0,0,0
"9223","DM1199Z","10000",1,0,0,0,0
"9223","DD1297Z","10000",1,0,0,0,0
"9223","D714BCZ","10000",1,0,0,0,0
"9223","DD1598Z","10000",1,0,0,0,0
"9223","DD14BCZ","10000",1,0,0,0,0
"9223","D913B8Z","10000",1,0,0,0,0
"9223","DG159CZ","10000",1,0,0,0,0
"9223","D7129YZ","10000",1,0,0,0,0
"9223","D91499Z","10000",1,0,0,0,0
"9223","DB15BBZ","10000",1,0,0,0,0
"9223","DB17BBZ","10000",1,0,0,0,0
"9223","DW13B9Z","10000",1,0,0,0,0
"9223","D9189CZ","10000",1,0,0,0,0
"9223","D91F97Z","10000",1,0,0,0,0
"9223","D91F9BZ","10000",1,0,0,0,0
"9223","DF10B7Z","10000",1,0,0,0,0
"9223","DT109BZ","10000",1,0,0,0,0
"9223","D918BBZ","10000",1,0,0,0,0
